r	a	alpha	phi1	phi2	psi1	psi2	pi1	pi2	m
20.900001000000003	1.0273313101244732	0.9733985057919106	6.865937762872787e-7	0.0	-7.478631694659576e-7	0.0	0.0	-5.105183251523666e-7	0.6087597603442404
20.920001000000003	1.027304100864251	0.9734242742984494	6.716954243177074e-7	0.0	-7.419902458345787e-7	0.0	0.0	-4.99411088483002e-7	0.6087597603499428
20.940001000000002	1.027276945735318	0.9734499929137087	6.569134410120055e-7	0.0	-7.362261398493154e-7	0.0	0.0	-4.883917364814978e-7	0.6087597603554729
20.960001000000002	1.0272498445762699	0.973475661782469	6.422456597559279e-7	0.0	-7.30569880384179e-7	0.0	0.0	-4.774586389947453e-7	0.6087597603608329
20.980001	1.0272227972263437	0.9735012810489508	6.2768993319379e-7	0.0	-7.250205126820947e-7	0.0	0.0	-4.666101806434769e-7	0.6087597603660315
21.000001	1.027195803525414	0.9735268508568177	6.132441329027024e-7	0.0	-7.19577098193986e-7	0.0	0.0	-4.558447605736003e-7	0.6087597603710727
21.020001	1.0271688633139906	0.9735523713491787	5.989061490699993e-7	0.0	-7.142387144204091e-7	0.0	0.0	-4.451607922100337e-7	0.6087597603759581
21.040001	1.0271419764332144	0.9735778426685916	5.84673890173808e-7	0.0	-7.090044547557076e-7	0.0	0.0	-4.345567030129966e-7	0.6087597603806915
21.060001	1.0271151427248553	0.9736032649570647	5.705452826667113e-7	0.0	-7.038734283346622e-7	0.0	0.0	-4.2403093423672095e-7	0.6087597603852801
21.080001000000003	1.0270883620313085	0.9736286383560602	5.565182706624512e-7	0.0	-6.98844759881609e-7	0.0	0.0	-4.135819406905425e-7	0.6087597603897273
21.100001000000002	1.0270616341955916	0.9736539630064962	5.425908156256265e-7	0.0	-6.939175895619996e-7	0.0	0.0	-4.032081905023335e-7	0.6087597603940387
21.120001000000002	1.0270349590613415	0.9736792390487501	5.287608960643346e-7	0.0	-6.890910728363789e-7	0.0	0.0	-3.92908164884241e-7	0.608759760398213
21.140001	1.027008336472811	0.9737044666226604	5.150265072257102e-7	0.0	-6.843643803167538e-7	0.0	0.0	-3.8268035790069117e-7	0.6087597604022598
21.160001	1.0269817662748668	0.9737296458675299	5.013856607943121e-7	0.0	-6.7973669762533e-7	0.0	0.0	-3.725232762386231e-7	0.6087597604061785
21.180001	1.0269552483129851	0.9737547769221276	4.878363845933128e-7	0.0	-6.752072252555899e-7	0.0	0.0	-3.6243543897991704e-7	0.608759760409972
21.200001	1.0269287824332496	0.9737798599246921	4.743767222884425e-7	0.0	-6.707751784356911e-7	0.0	0.0	-3.524153773759783e-7	0.6087597604136515
21.220001	1.0269023684823482	0.9738048950129333	4.610047330946429e-7	0.0	-6.664397869941584e-7	0.0	0.0	-3.4246163462444323e-7	0.6087597604172149
21.240001000000003	1.02687600630757	0.9738298823240356	4.4771849148538336e-7	0.0	-6.622002952278489e-7	0.0	0.0	-3.325727656479695e-7	0.6087597604206664
21.260001000000003	1.026849695756802	0.9738548219946597	4.345160869045964e-7	0.0	-6.58055961772165e-7	0.0	0.0	-3.2274733687507866e-7	0.608759760424009
21.280001000000002	1.0268234366785274	0.973879714160946	4.213956234811858e-7	0.0	-6.540060594734952e-7	0.0	0.0	-3.1298392602301276e-7	0.6087597604272483
21.300001	1.026797228921821	0.9739045589585162	4.0835521974606424e-7	0.0	-6.500498752638586e-7	0.0	0.0	-3.0328112188257306e-7	0.6087597604303886
21.320001	1.026771072336348	0.9739293565224765	3.9539300835167585e-7	0.0	-6.461867100377318e-7	0.0	0.0	-2.9363752410490603e-7	0.6087597604334293
21.340001	1.0267449667723594	0.9739541069874191	3.8250713579396097e-7	0.0	-6.424158785310383e-7	0.0	0.0	-2.840517429902025e-7	0.6087597604363754
21.360001	1.026718912080691	0.973978810487426	3.696957621367193e-7	0.0	-6.387367092022763e-7	0.0	0.0	-2.7452239927827745e-7	0.6087597604392319
21.380001	1.0266929081127587	0.97400346715607	3.5695706073832947e-7	0.0	-6.351485441157679e-7	0.0	0.0	-2.650481239409967e-7	0.6087597604420023
21.400001000000003	1.0266669547205571	0.9740280771264181	3.4428921798078267e-7	0.0	-6.31650738827006e-7	0.0	0.0	-2.5562755797651845e-7	0.6087597604446866
21.420001000000003	1.026641051756656	0.9740526405310336	3.316904330009884e-7	0.0	-6.282426622700806e-7	0.0	0.0	-2.4625935220531614e-7	0.6087597604472896
21.440001000000002	1.0266151990741974	0.9740771575019782	3.1915891742431093e-7	0.0	-6.249236966471653e-7	0.0	0.0	-2.3694216706795274e-7	0.6087597604498108
21.460001000000002	1.0265893965268937	0.9741016281708148	3.066928951002959e-7	0.0	-6.216932373200424e-7	0.0	0.0	-2.2767467242457188e-7	0.6087597604522615
21.480001	1.0265636439690242	0.9741260526686095	2.942906018405461e-7	0.0	-6.185506927036502e-7	0.0	0.0	-2.1845554735607707e-7	0.6087597604546381
21.500001	1.026537941255432	0.9741504311259344	2.819502851587059e-7	0.0	-6.154954841616316e-7	0.0	0.0	-2.092834799669663e-7	0.6087597604569461
21.520001	1.0265122882415223	0.9741747636728693	2.6967020401251545e-7	0.0	-6.125270459038672e-7	0.0	0.0	-2.0015716718979153e-7	0.608759760459186
21.540001	1.0264866847832588	0.9741990504390045	2.5744862854789396e-7	0.0	-6.096448248859738e-7	0.0	0.0	-1.9107531459121275e-7	0.6087597604613634
21.560001	1.0264611307371612	0.9742232915534429	2.4528383984501387e-7	0.0	-6.068482807107511e-7	0.0	0.0	-1.820366361796163e-7	0.6087597604634781
21.580001000000003	1.0264356259603031	0.9742474871448025	2.3317412966632653e-7	0.0	-6.041368855315586e-7	0.0	0.0	-1.7303985421426754e-7	0.6087597604655385
21.600001000000002	1.0264101703103088	0.9742716373412184	2.2111780020650142e-7	0.0	-6.015101239576062e-7	0.0	0.0	-1.6408369901596797e-7	0.608759760467546
21.620001000000002	1.0263847636453503	0.9742957422703451	2.0911316384424026e-7	0.0	-5.989674929611409e-7	0.0	0.0	-1.5516690877918758e-7	0.6087597604694974
21.640001	1.0263594058241454	0.974319802059359	1.9715854289592883e-7	0.0	-5.965085017865145e-7	0.0	0.0	-1.4628822938564336e-7	0.6087597604714015
21.660001	1.026334096705955	0.9743438168349603	1.852522693710886e-7	0.0	-5.941326718611135e-7	0.0	0.0	-1.3744641421929502e-7	0.608759760473257
21.680001	1.02630883615058	0.9743677867233755	1.733926847295913e-7	0.0	-5.91839536708138e-7	0.0	0.0	-1.2864022398272896e-7	0.6087597604750713
21.700001	1.026283624018359	0.9743917118503597	1.6157813964059966e-7	0.0	-5.896286418612127e-7	0.0	0.0	-1.1986842651490313e-7	0.608759760476845
21.720001	1.0262584601701656	0.9744155923411981	1.4980699374319763e-7	0.0	-5.874995447808137e-7	0.0	0.0	-1.1112979661022344e-7	0.6087597604785804
21.740001000000003	1.0262333444674063	0.9744394283207092	1.3807761540867398e-7	0.0	-5.854518147724984e-7	0.0	0.0	-1.0242311583892458e-7	0.6087597604802814
21.760001000000003	1.0262082767720173	0.9744632199132461	1.2638838150442354e-7	0.0	-5.834850329069211e-7	0.0	0.0	-9.374717236872778e-8	0.6087597604819484
21.780001000000002	1.0261832569464622	0.9744869672426993	1.1473767715943037e-7	0.0	-5.815987919416213e-7	0.0	0.0	-8.510076078774754e-8	0.6087597604835837
21.800001	1.0261582848537298	0.9745106704324985	1.031238955312974e-7	0.0	-5.797926962445709e-7	0.0	0.0	-7.648268192862065e-8	0.6087597604851877
21.820001	1.0261333603573315	0.9745343296056148	9.154543757478785e-8	0.0	-5.78066361719465e-7	0.0	0.0	-6.78917426938304e-8	0.6087597604867682
21.840001	1.0261084833212981	0.9745579448845629	8.000071181184337e-8	0.0	-5.764194157327427e-7	0.0	0.0	-5.932675588219922e-8	0.6087597604883288
21.860001	1.0260836536101783	0.9745815163914032	6.848813410304466e-8	0.0	-5.748514970423265e-7	0.0	0.0	-5.0786540016523504e-8	0.6087597604898682
21.880001	1.0260588710890357	0.9746050442477439	5.700612742048021e-8	0.0	-5.73362255728064e-7	0.0	0.0	-4.226991917232417e-8	0.6087597604913902
21.900001000000003	1.0260341356234466	0.9746285285747428	4.5553121621989243e-8	0.0	-5.719513531238621e-7	0.0	0.0	-3.377572280768688e-8	0.608759760492896
21.920001000000003	1.0260094470794971	0.97465196949311	3.4127553226745214e-8	0.0	-5.706184617514989e-7	0.0	0.0	-2.530278559416622e-8	0.6087597604943866
21.940001000000002	1.0259848053237817	0.9746753671231094	2.2727865192146364e-8	0.0	-5.69363265256102e-7	0.0	0.0	-1.6849947248728123e-8	0.6087597604958691
21.960001000000002	1.0259602102233996	0.9746987215845612	1.1352506691980147e-8	0.0	-5.681854583432812e-7	0.0	0.0	-8.416052366705037e-9	0.6087597604973439
21.980001	1.0259356616459532	0.9747220329968435	-6.710417141380932e-14	0.0	-5.670847467179022e-7	0.0	0.0	4.974426129065395e-14	0.6087597604988143
22.000001	1.0259111594595454	0.9747453014788946	-1.1331395250318208e-8	0.0	-5.660608470244932e-7	0.0	0.0	8.399505229314591e-9	0.6087597605002802
22.020001	1.0258867035327772	0.9747685271492151	-2.264301124227283e-8	0.0	-5.651134867892681e-7	0.0	0.0	1.6783455850541197e-8	0.6087597605017471
22.040001	1.025862293734746	0.9747917101258697	-3.393644323471797e-8	0.0	-5.642424043637604e-7	0.0	0.0	2.5153039150214265e-8	0.6087597605032141
22.060001	1.0258379299350417	0.9748148505264894	-4.521321425716244e-8	0.0	-5.634473488700535e-7	0.0	0.0	3.3509388613149565e-8	0.6087597605046863
22.080001000000003	1.0258136120037464	0.9748379484682733	-5.647484242881769e-8	0.0	-5.627280801475971e-7	0.0	0.0	4.185363382819719e-8	0.6087597605061661
22.100001000000002	1.0257893398114304	0.9748610040679907	-6.772284117242651e-8	0.0	-5.620843687016019e-7	0.0	0.0	5.0186900648893405e-8	0.6087597605076533
22.120001000000002	1.0257651132291508	0.9748840174419829	-7.895871942707518e-8	0.0	-5.61515995652999e-7	0.0	0.0	5.851031135329655e-8	0.6087597605091556
22.140001	1.025740932128449	0.9749069887061657	-9.018398186002051e-8	0.0	-5.610227526899575e-7	0.0	0.0	6.682498480303086e-8	0.6087597605106754
22.160001	1.0257167963813485	0.9749299179760303	-1.0140012907756265e-7	0.0	-5.606044420209478e-7	0.0	0.0	7.513203660156185e-8	0.6087597605122113
22.180001	1.0256927058603524	0.9749528053666466	-1.1260865783499457e-7	0.0	-5.60260876329343e-7	0.0	0.0	8.343257925172706e-8	0.6087597605137647
22.200001	1.0256686604384415	0.974975650992664	-1.2381106124565888e-7	0.0	-5.599918787295494e-7	0.0	0.0	9.172772231254498e-8	0.6087597605153386
22.220001	1.0256446599890718	0.9749984549683138	-1.3500882898914247e-7	0.0	-5.597972827246553e-7	0.0	0.0	1.0001857255532602e-7	0.6087597605169413
22.240001000000003	1.0256207043861723	0.975021217407411	-1.4620344751863924e-7	0.0	-5.596769321655922e-7	0.0	0.0	1.0830623411910795e-7	0.6087597605185713
22.260001000000003	1.0255967935041428	0.9750439384233562	-1.5739640026751107e-7	0.0	-5.596306812117969e-7	0.0	0.0	1.165918086654395e-7	0.6087597605202276
22.280001000000002	1.0255729272178518	0.9750666181291376	-1.6858916785507706e-7	0.0	-5.596583942933696e-7	0.0	0.0	1.24876395532534e-7	0.6087597605219175
22.300001	1.0255491054026344	0.9750892566373328	-1.7978322829166073e-7	0.0	-5.597599460747169e-7	0.0	0.0	1.3316109188881687e-7	0.6087597605236463
22.320001	1.02552532793429	0.9751118540601106	-1.9098005718292495e-7	0.0	-5.599352214196737e-7	0.0	0.0	1.414469928858881e-7	0.6087597605254096
22.340001	1.0255015946890798	0.9751344105092328	-2.021811279335239e-7	0.0	-5.601841153580964e-7	0.0	0.0	1.497351918109236e-7	0.6087597605272131
22.360001	1.0254779055437253	0.9751569260960562	-2.1338791195010174e-7	0.0	-5.605065330539198e-7	0.0	0.0	1.5802678023853659e-7	0.6087597605290634
22.380001	1.025454260375406	0.9751794009315345	-2.2460187884366683e-7	0.0	-5.609023897746698e-7	0.0	0.0	1.663228481821217e-7	0.6087597605309542
22.400001000000003	1.0254306590617568	0.97520183512622	-2.358244966313708e-7	0.0	-5.61371610862427e-7	0.0	0.0	1.746244842447037e-7	0.6087597605328963
22.420001000000003	1.0254071014808663	0.9752242287902653	-2.470572319377212e-7	0.0	-5.61914131706232e-7	0.0	0.0	1.8293277576931303e-7	0.6087597605348921
22.440001000000002	1.0253835875112747	0.9752465820334251	-2.58301550195257e-7	0.0	-5.625298977159286e-7	0.0	0.0	1.9124880898890936e-7	0.6087597605369405
22.460001000000002	1.0253601170319717	0.9752688949650584	-2.695589158447147e-7	0.0	-5.632188642974366e-7	0.0	0.0	1.9957366917587586e-7	0.6087597605390438
22.480001	1.0253366899223941	0.9752911676941298	-2.8083079253471456e-7	0.0	-5.639809968294491e-7	0.0	0.0	2.0790844079110462e-7	0.6087597605412072
22.500001	1.0253133060624242	0.9753134003292117	-2.9211864332099494e-7	0.0	-5.648162706415485e-7	0.0	0.0	2.162542076326959e-7	0.6087597605434342
22.520001	1.0252899653323875	0.9753355929784854	-3.03423930865223e-7	0.0	-5.657246709937355e-7	0.0	0.0	2.2461205298429175e-7	0.608759760545726
22.540001	1.0252666676130504	0.9753577457497438	-3.1474811763341e-7	0.0	-5.667061930573654e-7	0.0	0.0	2.3298305976306582e-7	0.6087597605480864
22.560001	1.0252434127856191	0.9753798587503923	-3.2609266609395963e-7	0.0	-5.677608418974874e-7	0.0	0.0	2.4136831066739045e-7	0.6087597605505148
22.580001000000003	1.0252202007317364	0.9754019320874511	-3.3745903891537666e-7	0.0	-5.688886324565808e-7	0.0	0.0	2.497688883242022e-7	0.608759760553021
22.600001000000002	1.0251970313334804	0.9754239658675564	-3.4884869916366476e-7	0.0	-5.700895895396844e-7	0.0	0.0	2.581858754360866e-7	0.6087597605556038
22.620001000000002	1.0251739044733623	0.9754459601969628	-3.6026311049944046e-7	0.0	-5.713637478009134e-7	0.0	0.0	2.6662035492810395e-7	0.6087597605582671
22.640001	1.0251508200343245	0.9754679151815444	-3.7170373737479136e-7	0.0	-5.727111517313614e-7	0.0	0.0	2.750734100943761e-7	0.6087597605610103
22.660001	1.0251277778997383	0.9754898309267968	-3.8317204522990625e-7	0.0	-5.741318556483804e-7	0.0	0.0	2.8354612474445566e-7	0.6087597605638441
22.680001	1.0251047779534028	0.9755117075378386	-3.946695006895045e-7	0.0	-5.75625923686238e-7	0.0	0.0	2.9203958334949785e-7	0.6087597605667666
22.700001	1.0250818200795417	0.9755335451194134	-4.0619757175909256e-7	0.0	-5.771934297881459e-7	0.0	0.0	3.005548711882569e-7	0.6087597605697821
22.720001	1.0250589041628024	0.9755553437758911	-4.177577280210742e-7	0.0	-5.788344576996569e-7	0.0	0.0	3.0909307449292575e-7	0.6087597605728975
22.740001000000003	1.0250360300882537	0.97557710361127	-4.2935144083074297e-7	0.0	-5.805491009634272e-7	0.0	0.0	3.176552805948413e-7	0.6087597605761067
22.760001000000003	1.0250131977413837	0.975598824729178	-4.4098018351218314e-7	0.0	-5.823374629153412e-7	0.0	0.0	3.2624257807007527e-7	0.6087597605794183
22.780001000000002	1.0249904070080977	0.9756205072328744	-4.526454315541069e-7	0.0	-5.841996566819941e-7	0.0	0.0	3.348560568849303e-7	0.6087597605828396
22.800001	1.0249676577747173	0.9756421512252517	-4.643486628056545e-7	0.0	-5.861358051795317e-7	0.0	0.0	3.43496808541363e-7	0.6087597605863688
22.820001	1.0249449499279775	0.9756637568088369	-4.760913576721853e-7	0.0	-5.881460411138443e-7	0.0	0.0	3.521659262223529e-7	0.6087597605900108
22.840001	1.024922283355025	0.9756853240857937	-4.878749993110855e-7	0.0	-5.902305069821114e-7	0.0	0.0	3.6086450493723957e-7	0.608759760593773
22.860001	1.024899657943417	0.9757068531579234	-4.997010738276209e-7	0.0	-5.923893550756958e-7	0.0	0.0	3.69593641667045e-7	0.608759760597657
22.880001	1.0248770735811186	0.975728344126667	-5.115710704708605e-7	0.0	-5.94622747484385e-7	0.0	0.0	3.7835443550980615e-7	0.6087597606016627
22.900001000000003	1.0248545301565006	0.9757497970931065	-5.234864818296988e-7	0.0	-5.969308561019784e-7	0.0	0.0	3.871479878259326e-7	0.6087597606057973
22.920001000000003	1.0248320275583391	0.9757712121579669	-5.354488040290029e-7	0.0	-5.993138626332181e-7	0.0	0.0	3.9597540238361357e-7	0.6087597606100659
22.940001000000002	1.0248095656758125	0.9757925894216172	-5.474595369259124e-7	0.0	-6.017719586020629e-7	0.0	0.0	4.048377855042921e-7	0.6087597606144707
22.960001000000002	1.0247871443985	0.9758139289840724	-5.595201843063168e-7	0.0	-6.043053453613028e-7	0.0	0.0	4.1373624620822763e-7	0.60875976061901
22.980001	1.0247647636163795	0.9758352309449949	-5.716322540815401e-7	0.0	-6.06914234103515e-7	0.0	0.0	4.226718963601669e-7	0.6087597606236982
23.000001	1.0247424232198266	0.9758564954036962	-5.837972584852571e-7	0.0	-6.095988458733582e-7	0.0	0.0	4.316458508151419e-7	0.608759760628534
23.020001	1.0247201230996117	0.9758777224591383	-5.960167142706689e-7	0.0	-6.123594115812075e-7	0.0	0.0	4.406592275644175e-7	0.6087597606335236
23.040001	1.0246978631468993	0.975898912209935	-6.082921429079652e-7	0.0	-6.151961720181263e-7	0.0	0.0	4.497131478816061e-7	0.608759760638666
23.060001	1.0246756432532456	0.9759200647543539	-6.206250707820983e-7	0.0	-6.181093778721775e-7	0.0	0.0	4.588087364689709e-7	0.6087597606439726
23.080001000000003	1.0246534633105968	0.9759411801903178	-6.33017029390898e-7	0.0	-6.210992897460725e-7	0.0	0.0	4.6794712160393734e-7	0.6087597606494429
23.100001000000002	1.0246313232112876	0.975962258615406	-6.454695555435519e-7	0.0	-6.24166178176159e-7	0.0	0.0	4.771294352858325e-7	0.6087597606550867
23.120001000000002	1.0246092228480388	0.9759833001268559	-6.579841915594792e-7	0.0	-6.273103236527474e-7	0.0	0.0	4.863568133828731e-7	0.6087597606609034
23.140001	1.0245871621139566	0.9760043048215645	-6.705624854676241e-7	0.0	-6.305320166417761e-7	0.0	0.0	4.956303957794203e-7	0.608759760666897
23.160001	1.0245651409025303	0.9760252727960901	-6.832059912061967e-7	0.0	-6.338315576078176e-7	0.0	0.0	5.049513265235246e-7	0.6087597606730785
23.180001	1.0245431591076302	0.9760462041466533	-6.959162688228868e-7	0.0	-6.372092570384243e-7	0.0	0.0	5.143207539747759e-7	0.6087597606794484
23.200001	1.0245212166235065	0.9760670989691391	-7.086948846755776e-7	0.0	-6.406654354698177e-7	0.0	0.0	5.237398309524852e-7	0.6087597606860122
23.220001	1.0244993133447875	0.9760879573590978	-7.215434116335878e-7	0.0	-6.442004235139193e-7	0.0	0.0	5.332097148842108e-7	0.6087597606927766
23.240001000000003	1.0244774491664776	0.9761087794117467	-7.344634292794668e-7	0.0	-6.478145618867276e-7	0.0	0.0	5.427315679546542e-7	0.6087597606997431
23.260001000000003	1.0244556239839564	0.9761295652219716	-7.474565241113715e-7	0.0	-6.515082014380403e-7	0.0	0.0	5.523065572549441e-7	0.6087597607069231
23.280001000000002	1.0244338376929756	0.9761503148843281	-7.605242897460502e-7	0.0	-6.552817031825251e-7	0.0	0.0	5.619358549323274e-7	0.6087597607143151
23.300001	1.024412090189659	0.9761710284930433	-7.736683271224626e-7	0.0	-6.591354383321412e-7	0.0	0.0	5.716206383402895e-7	0.6087597607219334
23.320001	1.0243903813704995	0.9761917061420167	-7.868902447060607e-7	0.0	-6.630697883299116e-7	0.0	0.0	5.813620901891217e-7	0.6087597607297767
23.340001	1.0243687111323583	0.9762123479248223	-8.001916586937593e-7	0.0	-6.670851448850524e-7	0.0	0.0	5.91161398696957e-7	0.6087597607378515
23.360001	1.024347079372463	0.9762329539347094	-8.135741932196221e-7	0.0	-6.711819100094571e-7	0.0	0.0	6.01019757741295e-7	0.6087597607461671
23.380001	1.0243254859884057	0.9762535242646047	-8.270394805612919e-7	0.0	-6.75360496055543e-7	0.0	0.0	6.109383670110338e-7	0.6087597607547236
23.400001000000003	1.0243039308781419	0.9762740590071126	-8.405891613471908e-7	0.0	-6.796213257554594e-7	0.0	0.0	6.209184321590327e-7	0.6087597607635331
23.420001000000003	1.0242824139399886	0.9762945582545179	-8.542248847645178e-7	0.0	-6.839648322616622e-7	0.0	0.0	6.309611649552218e-7	0.6087597607725971
23.440001000000002	1.0242609350726226	0.9763150220987864	-8.67948308768073e-7	0.0	-6.883914591888587e-7	0.0	0.0	6.41067783440282e-7	0.6087597607819286
23.460001000000002	1.0242394941750792	0.9763354506315661	-8.817611002899324e-7	0.0	-6.929016606573243e-7	0.0	0.0	6.512395120799138e-7	0.6087597607915305
23.480001	1.0242180911467502	0.9763558439441892	-8.95664935450005e-7	0.0	-6.97495901337597e-7	0.0	0.0	6.614775819197167e-7	0.6087597608014067
23.500001	1.024196725887383	0.9763762021276731	-9.096614997674958e-7	0.0	-7.021746564965518e-7	0.0	0.0	6.717832307406977e-7	0.6087597608115637
23.520001	1.024175398297078	0.9763965252727217	-9.237524883733048e-7	0.0	-7.069384120448599e-7	0.0	0.0	6.821577032154324e-7	0.608759760822015
23.540001	1.0241541082762884	0.976416813469727	-9.379396062233895e-7	0.0	-7.117876645858374e-7	0.0	0.0	6.926022510648951e-7	0.6087597608327664
23.560001	1.0241328557258174	0.9764370668087702	-9.522245683131178e-7	0.0	-7.167229214656863e-7	0.0	0.0	7.031181332159822e-7	0.6087597608438191
23.580001000000003	1.0241116405468171	0.9764572853796232	-9.666090998926396e-7	0.0	-7.217447008251348e-7	0.0	0.0	7.137066159597471e-7	0.6087597608551876
23.600001000000002	1.0240904626407874	0.9764774692717498	-9.810949366833051e-7	0.0	-7.268535316524794e-7	0.0	0.0	7.243689731103695e-7	0.6087597608668776
23.620001000000002	1.024069321909574	0.9764976185743072	-9.956838250951594e-7	0.0	-7.320499538380356e-7	0.0	0.0	7.351064861648763e-7	0.6087597608788919
23.640001	1.0240482182553667	0.976517733376147	-1.0103775224455377e-6	0.0	-7.373345182300012e-7	0.0	0.0	7.459204444636403e-7	0.6087597608912447
23.660001	1.0240271515806987	0.9765378137658168	-1.0251777971787947e-6	0.0	-7.427077866917382e-7	0.0	0.0	7.568121453516709e-7	0.6087597609039369
23.680001	1.0240061217884442	0.9765578598315615	-1.0400864290871917e-6	0.0	-7.48170332160479e-7	0.0	0.0	7.677828943407241e-7	0.6087597609169845
23.700001	1.0239851287818171	0.9765778716613243	-1.0551052095329733e-6	0.0	-7.537227387074622e-7	0.0	0.0	7.788340052722488e-7	0.6087597609303905
23.720001	1.0239641724643704	0.9765978493427483	-1.070235941671661e-6	0.0	-7.593656015995041e-7	0.0	0.0	7.89966800481192e-7	0.608759760944173
23.740001000000003	1.0239432527399934	0.9766177929631776	-1.0854804406765924e-6	0.0	-7.650995273620125e-7	0.0	0.0	8.011826109606834e-7	0.6087597609583291
23.760001000000003	1.0239223695129112	0.9766377026096588	-1.1008405339647346e-6	0.0	-7.709251338434485e-7	0.0	0.0	8.124827765276224e-7	0.6087597609728738
23.780001000000002	1.0239015226876824	0.9766575783689418	-1.1163180614238032e-6	0.0	-7.768430502812432e-7	0.0	0.0	8.238686459891863e-7	0.6087597609878176
23.800001	1.0238807121691988	0.9766774203274817	-1.131914875640712e-6	0.0	-7.828539173691763e-7	0.0	0.0	8.35341577310283e-7	0.6087597610031631
23.820001	1.023859937862683	0.9766972285714395	-1.1476328421313864e-6	0.0	-7.889583873262228e-7	0.0	0.0	8.469029377819693e-7	0.6087597610189285
23.840001	1.0238391996736869	0.9767170031866835	-1.1634738395719681e-6	0.0	-7.951571239668755e-7	0.0	0.0	8.585541041908571e-7	0.6087597610351196
23.860001	1.0238184975080913	0.9767367442587909	-1.1794397600314411e-6	0.0	-8.014508027729508e-7	0.0	0.0	8.702964629895265e-7	0.6087597610517498
23.880001	1.0237978312721034	0.9767564518730484	-1.1955325092057084e-6	0.0	-8.078401109668844e-7	0.0	0.0	8.821314104679722e-7	0.6087597610688247
23.900001000000003	1.0237772008722557	0.976776126114454	-1.2117540066531499e-6	0.0	-8.143257475865257e-7	0.0	0.0	8.940603529261003e-7	0.608759761086355
23.920001000000003	1.0237566062154049	0.9767957670677179	-1.228106186031691e-6	0.0	-8.20908423561438e-7	0.0	0.0	9.060847068473021e-7	0.6087597611043538
23.940001000000002	1.02373604720873	0.9768153748172639	-1.2445909953374134e-6	0.0	-8.275888617907129e-7	0.0	0.0	9.182058990731248e-7	0.6087597611228317
23.960001000000002	1.0237155237597315	0.9768349494472304	-1.2612103971447349e-6	0.0	-8.343677972223079e-7	0.0	0.0	9.304253669790574e-7	0.6087597611418009
23.980001	1.0236950357762296	0.9768544910414717	-1.2779663688481943e-6	0.0	-8.412459769339138e-7	0.0	0.0	9.427445586514651e-7	0.6087597611612707
24.000001	1.0236745831663625	0.9768739996835595	-1.294860902905867e-6	0.0	-8.482241602153632e-7	0.0	0.0	9.551649330656825e-7	0.6087597611812561
24.020001	1.023654165838586	0.9768934754567834	-1.3118960070844442e-6	0.0	-8.553031186525868e-7	0.0	0.0	9.676879602652956e-7	0.608759761201767
24.040001	1.0236337837016714	0.9769129184441527	-1.329073704706009e-6	0.0	-8.624836362131277e-7	0.0	0.0	9.80315121542635e-7	0.6087597612228192
24.060001000000003	1.0236134366647038	0.9769323287283976	-1.3463960348965348e-6	0.0	-8.697665093332227e-7	0.0	0.0	9.93047909620498e-7	0.6087597612444223
24.080001000000003	1.023593124637082	0.9769517063919698	-1.363865052836145e-6	0.0	-8.771525470064606e-7	0.0	0.0	1.0058878288351299e-6	0.6087597612665918
24.100001000000002	1.023572847528516	0.9769710515170441	-1.3814828300111586e-6	0.0	-8.846425708740262e-7	0.0	0.0	1.0188363953204824e-6	0.608759761289335
24.120001000000002	1.023552605249026	0.9769903641855197	-1.3992514544679584e-6	0.0	-8.922374153165413e-7	0.0	0.0	1.031895137193774e-6	0.6087597613126695
24.140001	1.0235323977089414	0.9770096444790208	-1.4171730310687112e-6	0.0	-8.999379275475115e-7	0.0	0.0	1.0450655947423772e-6	0.608759761336608
24.160001	1.0235122248188993	0.9770288924788985	-1.4352496817489736e-6	0.0	-9.077449677083901e-7	0.0	0.0	1.0583493206120525e-6	0.6087597613611666
24.180001	1.0234920864898425	0.977048108266231	-1.4534835457772155e-6	0.0	-9.156594089652694e-7	0.0	0.0	1.0717478799965584e-6	0.6087597613863602
24.200001	1.0234719826330192	0.9770672919218258	-1.4718767800162928e-6	0.0	-9.236821376072096e-7	0.0	0.0	1.085262850828655e-6	0.6087597614122013
24.220001	1.0234519131599815	0.9770864435262201	-1.490431559186904e-6	0.0	-9.318140531462173e-7	0.0	0.0	1.0988958239725325e-6	0.6087597614387122
24.240001000000003	1.0234318779825835	0.977105563159682	-1.5091500761330628e-6	0.0	-9.400560684188843e-7	0.0	0.0	1.112648403417678e-6	0.6087597614658972
24.260001000000003	1.0234118770129803	0.977124650902212	-1.5280345420896203e-6	0.0	-9.484091096896973e-7	0.0	0.0	1.1265222064742203e-6	0.608759761493775
24.280001000000002	1.0233919101636273	0.9771437068335437	-1.5470871869518697e-6	0.0	-9.568741167560322e-7	0.0	0.0	1.1405188639697621e-6	0.6087597615223692
24.300001	1.023371977347278	0.9771627310331451	-1.5663102595472682e-6	0.0	-9.65452043054842e-7	0.0	0.0	1.1546400204477328e-6	0.6087597615516882
24.320001	1.0233520784769834	0.9771817235802198	-1.5857060279093096e-6	0.0	-9.741438557710531e-7	0.0	0.0	1.1688873343672863e-6	0.6087597615817556
24.340001	1.0233322134660903	0.9772006845537079	-1.6052767795535827e-6	0.0	-9.82950535947681e-7	0.0	0.0	1.1832624783047644e-6	0.6087597616125843
