r	a	alpha	phi1	phi2	psi1	psi2	pi1	pi2	m	Sigmata
20.820001	1.030587443803208	0.9703203787398537	7.473948956559679e-7	0.0	-7.724630451130105e-7	0.0	0.0	-5.558592527948242e-7	0.6087597603196071	0.9999999987956666
20.840001	1.0305567300724539	0.9703492972441952	7.320090061323731e-7	0.0	-7.661448064819437e-7	0.0	0.0	-5.443838715996379e-7	0.608759760326047	0.9999999987960814
20.860001	1.0305260779746144	0.9703781594366593	7.167483509451602e-7	0.0	-7.599394369991338e-7	0.0	0.0	-5.330030484861017e-7	0.608759760332296	0.9999999987964855
20.880001	1.0304954873243182	0.9704069654816052	7.016106831225337e-7	0.0	-7.538458984018451e-7	0.0	0.0	-5.217150916677425e-7	0.608759760338358	0.9999999987968795
20.900001000000003	1.0304649579369365	0.9704357155427529	6.865937762872787e-7	0.0	-7.478631694659576e-7	0.0	0.0	-5.105183251523666e-7	0.6087597603442404	0.9999999987972638
20.920001000000003	1.0304344896285795	0.970464409783186	6.716954243177074e-7	0.0	-7.419902458345787e-7	0.0	0.0	-4.99411088483002e-7	0.6087597603499428	0.999999998797638
20.940001000000002	1.0304040822160931	0.9704930483653558	6.569134410120055e-7	0.0	-7.362261398493154e-7	0.0	0.0	-4.883917364814978e-7	0.6087597603554729	0.9999999987980029
20.960001000000002	1.0303737355170546	0.9705216314510832	6.422456597559279e-7	0.0	-7.30569880384179e-7	0.0	0.0	-4.774586389947453e-7	0.6087597603608329	0.9999999987983587
20.980001	1.0303434493497696	0.9705501592015621	6.2768993319379e-7	0.0	-7.250205126820947e-7	0.0	0.0	-4.666101806434769e-7	0.6087597603660315	0.9999999987987055
21.000001	1.030313223533268	0.9705786317773631	6.132441329027024e-7	0.0	-7.19577098193986e-7	0.0	0.0	-4.558447605736003e-7	0.6087597603710727	0.9999999987990437
21.020001	1.0302830578873003	0.9706070493384358	5.989061490699993e-7	0.0	-7.142387144204091e-7	0.0	0.0	-4.451607922100337e-7	0.6087597603759581	0.9999999987993734
21.040001	1.0302529522323347	0.970635412044112	5.84673890173808e-7	0.0	-7.090044547557076e-7	0.0	0.0	-4.345567030129966e-7	0.6087597603806915	0.999999998799695
21.060001	1.0302229063895527	0.9706637200531084	5.705452826667113e-7	0.0	-7.038734283346622e-7	0.0	0.0	-4.2403093423672095e-7	0.6087597603852801	0.9999999988000086
21.080001000000003	1.0301929201808462	0.9706919735235304	5.565182706624512e-7	0.0	-6.98844759881609e-7	0.0	0.0	-4.135819406905425e-7	0.6087597603897273	0.9999999988003144
21.100001000000002	1.0301629934288135	0.9707201726128741	5.425908156256265e-7	0.0	-6.939175895619996e-7	0.0	0.0	-4.032081905023335e-7	0.6087597603940387	0.999999998800613
21.120001000000002	1.0301331259567559	0.9707483174780298	5.287608960643346e-7	0.0	-6.890910728363789e-7	0.0	0.0	-3.92908164884241e-7	0.608759760398213	0.9999999988009042
21.140001	1.0301033175886747	0.9707764082752844	5.150265072257102e-7	0.0	-6.843643803167538e-7	0.0	0.0	-3.8268035790069117e-7	0.6087597604022598	0.9999999988011883
21.160001	1.030073568149267	0.9708044451603252	5.013856607943121e-7	0.0	-6.7973669762533e-7	0.0	0.0	-3.725232762386231e-7	0.6087597604061785	0.9999999988014655
21.180001	1.0300438774639227	0.9708324282882416	4.878363845933128e-7	0.0	-6.752072252555899e-7	0.0	0.0	-3.6243543897991704e-7	0.608759760409972	0.999999998801736
21.200001	1.0300142453587213	0.9708603578135291	4.743767222884425e-7	0.0	-6.707751784356911e-7	0.0	0.0	-3.524153773759783e-7	0.6087597604136515	0.9999999988020003
21.220001	1.029984671660428	0.9708882338900912	4.610047330946429e-7	0.0	-6.664397869941584e-7	0.0	0.0	-3.4246163462444323e-7	0.6087597604172149	0.9999999988022583
21.240001000000003	1.0299551561964901	0.9709160566712428	4.4771849148538336e-7	0.0	-6.622002952278489e-7	0.0	0.0	-3.325727656479695e-7	0.6087597604206664	0.9999999988025101
21.260001000000003	1.029925698795035	0.9709438263097131	4.345160869045964e-7	0.0	-6.58055961772165e-7	0.0	0.0	-3.2274733687507866e-7	0.608759760424009	0.9999999988027563
21.280001000000002	1.029896299284865	0.9709715429576478	4.213956234811858e-7	0.0	-6.540060594734952e-7	0.0	0.0	-3.1298392602301276e-7	0.6087597604272483	0.9999999988029968
21.300001	1.0298669574954555	0.9709992067666124	4.0835521974606424e-7	0.0	-6.500498752638586e-7	0.0	0.0	-3.0328112188257306e-7	0.6087597604303886	0.9999999988032319
21.320001	1.029837673256951	0.9710268178875947	3.9539300835167585e-7	0.0	-6.461867100377318e-7	0.0	0.0	-2.9363752410490603e-7	0.6087597604334293	0.9999999988034616
21.340001	1.0298084464001616	0.9710543764710078	3.8250713579396097e-7	0.0	-6.424158785310383e-7	0.0	0.0	-2.840517429902025e-7	0.6087597604363754	0.9999999988036862
21.360001	1.0297792767565606	0.9710818826666927	3.696957621367193e-7	0.0	-6.387367092022763e-7	0.0	0.0	-2.7452239927827745e-7	0.6087597604392319	0.999999998803906
21.380001	1.0297501641582802	0.9711093366239207	3.5695706073832947e-7	0.0	-6.351485441157679e-7	0.0	0.0	-2.650481239409967e-7	0.6087597604420023	0.999999998804121
21.400001000000003	1.0297211084381093	0.9711367384913967	3.4428921798078267e-7	0.0	-6.31650738827006e-7	0.0	0.0	-2.5562755797651845e-7	0.6087597604446866	0.9999999988043312
21.420001000000003	1.0296921094294893	0.9711640884172617	3.316904330009884e-7	0.0	-6.282426622700806e-7	0.0	0.0	-2.4625935220531614e-7	0.6087597604472896	0.9999999988045372
21.440001000000002	1.0296631669665117	0.971191386549095	3.1915891742431093e-7	0.0	-6.249236966471653e-7	0.0	0.0	-2.3694216706795274e-7	0.6087597604498108	0.9999999988047388
21.460001000000002	1.029634280883915	0.9712186330339173	3.066928951002959e-7	0.0	-6.216932373200424e-7	0.0	0.0	-2.2767467242457188e-7	0.6087597604522615	0.9999999988049363
21.480001	1.0296054510170802	0.9712458280181938	2.942906018405461e-7	0.0	-6.185506927036502e-7	0.0	0.0	-2.1845554735607707e-7	0.6087597604546381	0.99999999880513
21.500001	1.0295766772020298	0.9712729716478355	2.819502851587059e-7	0.0	-6.154954841616316e-7	0.0	0.0	-2.092834799669663e-7	0.6087597604569461	0.9999999988053199
21.520001	1.0295479592754229	0.9713000640682031	2.6967020401251545e-7	0.0	-6.125270459038672e-7	0.0	0.0	-2.0015716718979153e-7	0.608759760459186	0.999999998805506
21.540001	1.0295192970745528	0.9713271054241089	2.5744862854789396e-7	0.0	-6.096448248859738e-7	0.0	0.0	-1.9107531459121275e-7	0.6087597604613634	0.9999999988056887
21.560001	1.0294906904373442	0.9713540958598198	2.4528383984501387e-7	0.0	-6.068482807107511e-7	0.0	0.0	-1.820366361796163e-7	0.6087597604634781	0.9999999988058681
21.580001000000003	1.0294621392023495	0.9713810355190594	2.3317412966632653e-7	0.0	-6.041368855315586e-7	0.0	0.0	-1.7303985421426754e-7	0.6087597604655385	0.9999999988060444
21.600001000000002	1.0294336432087465	0.9714079245450108	2.2111780020650142e-7	0.0	-6.015101239576062e-7	0.0	0.0	-1.6408369901596797e-7	0.608759760467546	0.9999999988062176
21.620001000000002	1.0294052022963345	0.9714347630803195	2.0911316384424026e-7	0.0	-5.989674929611409e-7	0.0	0.0	-1.5516690877918758e-7	0.6087597604694974	0.999999998806388
21.640001	1.029376816305532	0.9714615512670952	1.9715854289592883e-7	0.0	-5.965085017865145e-7	0.0	0.0	-1.4628822938564336e-7	0.6087597604714015	0.9999999988065558
21.660001	1.0293484850773733	0.9714882892469148	1.852522693710886e-7	0.0	-5.941326718611135e-7	0.0	0.0	-1.3744641421929502e-7	0.608759760473257	0.9999999988067207
21.680001	1.0293202084535062	0.9715149771608248	1.733926847295913e-7	0.0	-5.91839536708138e-7	0.0	0.0	-1.2864022398272896e-7	0.6087597604750713	0.9999999988068835
21.700001	1.0292919862761882	0.9715416151493437	1.6157813964059966e-7	0.0	-5.896286418612127e-7	0.0	0.0	-1.1986842651490313e-7	0.608759760476845	0.999999998807044
21.720001	1.0292638183882838	0.9715682033524644	1.4980699374319763e-7	0.0	-5.874995447808137e-7	0.0	0.0	-1.1112979661022344e-7	0.6087597604785804	0.9999999988072021
21.740001000000003	1.029235704633262	0.9715947419096572	1.3807761540867398e-7	0.0	-5.854518147724984e-7	0.0	0.0	-1.0242311583892458e-7	0.6087597604802814	0.9999999988073585
21.760001000000003	1.029207644855193	0.9716212309598714	1.2638838150442354e-7	0.0	-5.834850329069211e-7	0.0	0.0	-9.374717236872778e-8	0.6087597604819484	0.9999999988075128
21.780001000000002	1.029179638898745	0.9716476706415382	1.1473767715943037e-7	0.0	-5.815987919416213e-7	0.0	0.0	-8.510076078774754e-8	0.6087597604835837	0.9999999988076651
21.800001	1.0291516866091825	0.9716740610925735	1.031238955312974e-7	0.0	-5.797926962445709e-7	0.0	0.0	-7.648268192862065e-8	0.6087597604851877	0.9999999988078159
21.820001	1.0291237878323622	0.9717004024503791	9.154543757478785e-8	0.0	-5.78066361719465e-7	0.0	0.0	-6.78917426938304e-8	0.6087597604867682	0.999999998807965
21.840001	1.029095942414731	0.9717266948518466	8.000071181184337e-8	0.0	-5.764194157327427e-7	0.0	0.0	-5.932675588219922e-8	0.6087597604883288	0.9999999988081129
21.860001	1.0290681502033225	0.9717529384333586	6.848813410304466e-8	0.0	-5.748514970423265e-7	0.0	0.0	-5.0786540016523504e-8	0.6087597604898682	0.9999999988082595
21.880001	1.0290404110457547	0.9717791333307916	5.700612742048021e-8	0.0	-5.73362255728064e-7	0.0	0.0	-4.226991917232417e-8	0.6087597604913902	0.9999999988084051
21.900001000000003	1.029012724790227	0.9718052796795181	4.5553121621989243e-8	0.0	-5.719513531238621e-7	0.0	0.0	-3.377572280768688e-8	0.608759760492896	0.9999999988085495
21.920001000000003	1.0289850912855174	0.9718313776144093	3.4127553226745214e-8	0.0	-5.706184617514989e-7	0.0	0.0	-2.530278559416622e-8	0.6087597604943866	0.9999999988086931
21.940001000000002	1.02895751038098	0.971857427269837	2.2727865192146364e-8	0.0	-5.69363265256102e-7	0.0	0.0	-1.6849947248728123e-8	0.6087597604958691	0.9999999988088359
21.960001000000002	1.0289299819265423	0.971883428779676	1.1352506691980147e-8	0.0	-5.681854583432812e-7	0.0	0.0	-8.416052366705037e-9	0.6087597604973439	0.999999998808978
21.980001	1.0289025057727017	0.9719093822773068	-6.710417141380932e-14	0.0	-5.670847467179022e-7	0.0	0.0	4.974426129065395e-14	0.6087597604988143	0.9999999988091196
22.000001	1.0288750817705237	0.9719352878956173	-1.1331395250318208e-8	0.0	-5.660608470244932e-7	0.0	0.0	8.399505229314591e-9	0.6087597605002802	0.9999999988092607
22.020001	1.0288477097716389	0.9719611457670054	-2.264301124227283e-8	0.0	-5.651134867892681e-7	0.0	0.0	1.6783455850541197e-8	0.6087597605017471	0.9999999988094016
22.040001	1.02882038962824	0.9719869560233815	-3.393644323471797e-8	0.0	-5.642424043637604e-7	0.0	0.0	2.5153039150214265e-8	0.6087597605032141	0.9999999988095423
22.060001	1.0287931211930796	0.9720127187961699	-4.521321425716244e-8	0.0	-5.634473488700535e-7	0.0	0.0	3.3509388613149565e-8	0.6087597605046863	0.9999999988096828
22.080001000000003	1.0287659043194677	0.9720384342163121	-5.647484242881769e-8	0.0	-5.627280801475971e-7	0.0	0.0	4.185363382819719e-8	0.6087597605061661	0.9999999988098237
22.100001000000002	1.028738738861268	0.9720641024142681	-6.772284117242651e-8	0.0	-5.620843687016019e-7	0.0	0.0	5.0186900648893405e-8	0.6087597605076533	0.9999999988099647
22.120001000000002	1.028711624672897	0.9720897235200191	-7.895871942707518e-8	0.0	-5.61515995652999e-7	0.0	0.0	5.851031135329655e-8	0.6087597605091556	0.999999998810106
22.140001	1.0286845616093194	0.9721152976630696	-9.018398186002051e-8	0.0	-5.610227526899575e-7	0.0	0.0	6.682498480303086e-8	0.6087597605106754	0.9999999988102478
22.160001	1.0286575495260473	0.9721408249724498	-1.0140012907756265e-7	0.0	-5.606044420209478e-7	0.0	0.0	7.513203660156185e-8	0.6087597605122113	0.9999999988103903
22.180001	1.0286305882791362	0.9721663055767172	-1.1260865783499457e-7	0.0	-5.60260876329343e-7	0.0	0.0	8.343257925172706e-8	0.6087597605137647	0.9999999988105331
22.200001	1.0286036777251837	0.9721917396039597	-1.2381106124565888e-7	0.0	-5.599918787295494e-7	0.0	0.0	9.172772231254498e-8	0.6087597605153386	0.999999998810677
22.220001	1.0285768177213261	0.9722171271817962	-1.3500882898914247e-7	0.0	-5.597972827246553e-7	0.0	0.0	1.0001857255532602e-7	0.6087597605169413	0.9999999988108218
22.240001000000003	1.0285500081252361	0.9722424684373807	-1.4620344751863924e-7	0.0	-5.596769321655922e-7	0.0	0.0	1.0830623411910795e-7	0.6087597605185713	0.9999999988109676
22.260001000000003	1.0285232487951204	0.9722677634974027	-1.5739640026751107e-7	0.0	-5.596306812117969e-7	0.0	0.0	1.165918086654395e-7	0.6087597605202276	0.9999999988111143
22.280001000000002	1.028496539589717	0.9722930124880905	-1.6858916785507706e-7	0.0	-5.596583942933696e-7	0.0	0.0	1.24876395532534e-7	0.6087597605219175	0.9999999988112626
22.300001	1.028469880368293	0.9723182155352126	-1.7978322829166073e-7	0.0	-5.597599460747169e-7	0.0	0.0	1.3316109188881687e-7	0.6087597605236463	0.9999999988114122
22.320001	1.0284432709906417	0.97234337276408	-1.9098005718292495e-7	0.0	-5.599352214196737e-7	0.0	0.0	1.414469928858881e-7	0.6087597605254096	0.9999999988115633
22.340001	1.0284167113170806	0.9723684842995485	-2.021811279335239e-7	0.0	-5.601841153580964e-7	0.0	0.0	1.497351918109236e-7	0.6087597605272131	0.999999998811716
22.360001	1.0283902012084487	0.9723935502660205	-2.1338791195010174e-7	0.0	-5.605065330539198e-7	0.0	0.0	1.5802678023853659e-7	0.6087597605290634	0.9999999988118706
22.380001	1.028363740526104	0.972418570787447	-2.2460187884366683e-7	0.0	-5.609023897746698e-7	0.0	0.0	1.663228481821217e-7	0.6087597605309542	0.999999998812027
22.400001000000003	1.028337329131921	0.9724435459873297	-2.358244966313708e-7	0.0	-5.61371610862427e-7	0.0	0.0	1.746244842447037e-7	0.6087597605328963	0.9999999988121852
22.420001000000003	1.0283109668882895	0.9724684759887237	-2.470572319377212e-7	0.0	-5.61914131706232e-7	0.0	0.0	1.8293277576931303e-7	0.6087597605348921	0.9999999988123458
22.440001000000002	1.0282846536581098	0.9724933609142382	-2.58301550195257e-7	0.0	-5.625298977159286e-7	0.0	0.0	1.9124880898890936e-7	0.6087597605369405	0.9999999988125087
22.460001000000002	1.0282583893047925	0.9725182008860396	-2.695589158447147e-7	0.0	-5.632188642974366e-7	0.0	0.0	1.9957366917587586e-7	0.6087597605390438	0.9999999988126737
22.480001	1.0282321736922553	0.9725429960258531	-2.8083079253471456e-7	0.0	-5.639809968294491e-7	0.0	0.0	2.0790844079110462e-7	0.6087597605412072	0.9999999988128414
22.500001	1.0282060066849206	0.9725677464549648	-2.9211864332099494e-7	0.0	-5.648162706415485e-7	0.0	0.0	2.162542076326959e-7	0.6087597605434342	0.9999999988130117
22.520001	1.028179888147713	0.9725924522942234	-3.03423930865223e-7	0.0	-5.657246709937355e-7	0.0	0.0	2.2461205298429175e-7	0.608759760545726	0.9999999988131846
22.540001	1.028153817946058	0.9726171136640427	-3.1474811763341e-7	0.0	-5.667061930573654e-7	0.0	0.0	2.3298305976306582e-7	0.6087597605480864	0.9999999988133607
22.560001	1.028127795945878	0.9726417306844028	-3.2609266609395963e-7	0.0	-5.677608418974874e-7	0.0	0.0	2.4136831066739045e-7	0.6087597605505148	0.9999999988135395
22.580001000000003	1.0281018220135918	0.972666303474853	-3.3745903891537666e-7	0.0	-5.688886324565808e-7	0.0	0.0	2.497688883242022e-7	0.608759760553021	0.9999999988137215
22.600001000000002	1.0280758960161105	0.9726908321545128	-3.4884869916366476e-7	0.0	-5.700895895396844e-7	0.0	0.0	2.581858754360866e-7	0.6087597605556038	0.9999999988139069
22.620001000000002	1.028050017820837	0.9727153168420746	-3.6026311049944046e-7	0.0	-5.713637478009134e-7	0.0	0.0	2.6662035492810395e-7	0.6087597605582671	0.9999999988140958
22.640001	1.0280241872956621	0.9727397576558049	-3.7170373737479136e-7	0.0	-5.727111517313614e-7	0.0	0.0	2.750734100943761e-7	0.6087597605610103	0.9999999988142881
22.660001	1.027998404308964	0.9727641547135468	-3.8317204522990625e-7	0.0	-5.741318556483804e-7	0.0	0.0	2.8354612474445566e-7	0.6087597605638441	0.9999999988144843
22.680001	1.0279726687296045	0.9727885081327218	-3.946695006895045e-7	0.0	-5.75625923686238e-7	0.0	0.0	2.9203958334949785e-7	0.6087597605667666	0.9999999988146845
22.700001	1.0279469804269272	0.9728128180303309	-4.0619757175909256e-7	0.0	-5.771934297881459e-7	0.0	0.0	3.005548711882569e-7	0.6087597605697821	0.9999999988148885
22.720001	1.027921339270756	0.9728370845229579	-4.177577280210742e-7	0.0	-5.788344576996569e-7	0.0	0.0	3.0909307449292575e-7	0.6087597605728975	0.9999999988150966
22.740001000000003	1.027895745131392	0.9728613077267703	-4.2935144083074297e-7	0.0	-5.805491009634272e-7	0.0	0.0	3.176552805948413e-7	0.6087597605761067	0.9999999988153089
22.760001000000003	1.0278701978796116	0.972885487757521	-4.4098018351218314e-7	0.0	-5.823374629153412e-7	0.0	0.0	3.2624257807007527e-7	0.6087597605794183	0.9999999988155256
22.780001000000002	1.027844697386665	0.9729096247305509	-4.526454315541069e-7	0.0	-5.841996566819941e-7	0.0	0.0	3.348560568849303e-7	0.6087597605828396	0.999999998815747
22.800001	1.027819243524273	0.9729337187607899	-4.643486628056545e-7	0.0	-5.861358051795317e-7	0.0	0.0	3.43496808541363e-7	0.6087597605863688	0.9999999988159729
22.820001	1.0277938361646253	0.9729577699627597	-4.760913576721853e-7	0.0	-5.881460411138443e-7	0.0	0.0	3.521659262223529e-7	0.6087597605900108	0.9999999988162038
22.840001	1.0277684751803784	0.9729817784505745	-4.878749993110855e-7	0.0	-5.902305069821114e-7	0.0	0.0	3.6086450493723957e-7	0.608759760593773	0.9999999988164398
22.860001	1.0277431604446534	0.973005744337944	-4.997010738276209e-7	0.0	-5.923893550756958e-7	0.0	0.0	3.69593641667045e-7	0.608759760597657	0.999999998816681
22.880001	1.027717891831034	0.9730296677381738	-5.115710704708605e-7	0.0	-5.94622747484385e-7	0.0	0.0	3.7835443550980615e-7	0.6087597606016627	0.9999999988169274
22.900001000000003	1.027692669213564	0.9730535487641687	-5.234864818296988e-7	0.0	-5.969308561019784e-7	0.0	0.0	3.871479878259326e-7	0.6087597606057973	0.9999999988171794
22.920001000000003	1.027667492466746	0.9730773875284333	-5.354488040290029e-7	0.0	-5.993138626332181e-7	0.0	0.0	3.9597540238361357e-7	0.6087597606100659	0.9999999988174371
22.940001000000002	1.0276423614655383	0.9731011841430743	-5.474595369259124e-7	0.0	-6.017719586020629e-7	0.0	0.0	4.048377855042921e-7	0.6087597606144707	0.9999999988177006
22.960001000000002	1.0276172760853537	0.9731249387198024	-5.595201843063168e-7	0.0	-6.043053453613028e-7	0.0	0.0	4.1373624620822763e-7	0.60875976061901	0.9999999988179701
22.980001	1.027592236202057	0.9731486513699333	-5.716322540815401e-7	0.0	-6.06914234103515e-7	0.0	0.0	4.226718963601669e-7	0.6087597606236982	0.9999999988182459
23.000001	1.0275672416919632	0.9731723222043904	-5.837972584852571e-7	0.0	-6.095988458733582e-7	0.0	0.0	4.316458508151419e-7	0.608759760628534	0.999999998818528
23.020001	1.027542292431835	0.973195951333706	-5.960167142706689e-7	0.0	-6.123594115812075e-7	0.0	0.0	4.406592275644175e-7	0.6087597606335236	0.9999999988188166
23.040001	1.0275173882988808	0.9732195388680227	-6.082921429079652e-7	0.0	-6.151961720181263e-7	0.0	0.0	4.497131478816061e-7	0.608759760638666	0.9999999988191118
23.060001	1.027492529170754	0.9732430849170963	-6.206250707820983e-7	0.0	-6.181093778721775e-7	0.0	0.0	4.588087364689709e-7	0.6087597606439726	0.9999999988194141
23.080001000000003	1.027467714925549	0.973266589590296	-6.33017029390898e-7	0.0	-6.210992897460725e-7	0.0	0.0	4.6794712160393734e-7	0.6087597606494429	0.9999999988197235
23.100001000000002	1.0274429454418004	0.9732900529966073	-6.454695555435519e-7	0.0	-6.24166178176159e-7	0.0	0.0	4.771294352858325e-7	0.6087597606550867	0.9999999988200402
23.120001000000002	1.027418220598481	0.9733134752446327	-6.579841915594792e-7	0.0	-6.273103236527474e-7	0.0	0.0	4.863568133828731e-7	0.6087597606609034	0.9999999988203643
23.140001	1.0273935402749994	0.9733368564425944	-6.705624854676241e-7	0.0	-6.305320166417761e-7	0.0	0.0	4.956303957794203e-7	0.608759760666897	0.9999999988206959
23.160001	1.0273689043511984	0.9733601966983351	-6.832059912061967e-7	0.0	-6.338315576078176e-7	0.0	0.0	5.049513265235246e-7	0.6087597606730785	0.9999999988210355
23.180001	1.0273443127073527	0.9733834961193204	-6.959162688228868e-7	0.0	-6.372092570384243e-7	0.0	0.0	5.143207539747759e-7	0.6087597606794484	0.9999999988213834
23.200001	1.0273197652241672	0.9734067548126395	-7.086948846755776e-7	0.0	-6.406654354698177e-7	0.0	0.0	5.237398309524852e-7	0.6087597606860122	0.9999999988217393
23.220001	1.0272952617827753	0.9734299728850079	-7.215434116335878e-7	0.0	-6.442004235139193e-7	0.0	0.0	5.332097148842108e-7	0.6087597606927766	0.999999998822104
23.240001000000003	1.027270802264736	0.973453150442768	-7.344634292794668e-7	0.0	-6.478145618867276e-7	0.0	0.0	5.427315679546542e-7	0.6087597606997431	0.9999999988224771
23.260001000000003	1.0272463865520338	0.9734762875918919	-7.474565241113715e-7	0.0	-6.515082014380403e-7	0.0	0.0	5.523065572549441e-7	0.6087597607069231	0.9999999988228594
23.280001000000002	1.0272220145270745	0.9734993844379819	-7.605242897460502e-7	0.0	-6.552817031825251e-7	0.0	0.0	5.619358549323274e-7	0.6087597607143151	0.9999999988232507
23.300001	1.0271976860726855	0.9735224410862728	-7.736683271224626e-7	0.0	-6.591354383321412e-7	0.0	0.0	5.716206383402895e-7	0.6087597607219334	0.9999999988236518
23.320001	1.027173401072112	0.9735454576416332	-7.868902447060607e-7	0.0	-6.630697883299116e-7	0.0	0.0	5.813620901891217e-7	0.6087597607297767	0.9999999988240622
23.340001	1.027149159409017	0.9735684342085671	-8.001916586937593e-7	0.0	-6.670851448850524e-7	0.0	0.0	5.91161398696957e-7	0.6087597607378515	0.9999999988244825
23.360001	1.0271249609674777	0.9735913708912157	-8.135741932196221e-7	0.0	-6.711819100094571e-7	0.0	0.0	6.01019757741295e-7	0.6087597607461671	0.9999999988249131
23.380001	1.0271008056319848	0.9736142677933588	-8.270394805612919e-7	0.0	-6.75360496055543e-7	0.0	0.0	6.109383670110338e-7	0.6087597607547236	0.9999999988253538
23.400001000000003	1.0270766932874404	0.9736371250184164	-8.405891613471908e-7	0.0	-6.796213257554594e-7	0.0	0.0	6.209184321590327e-7	0.6087597607635331	0.9999999988258054
23.420001000000003	1.027052623819156	0.9736599426694501	-8.542248847645178e-7	0.0	-6.839648322616622e-7	0.0	0.0	6.309611649552218e-7	0.6087597607725971	0.9999999988262677
23.440001000000002	1.0270285971128505	0.9736827208491651	-8.67948308768073e-7	0.0	-6.883914591888587e-7	0.0	0.0	6.41067783440282e-7	0.6087597607819286	0.9999999988267413
23.460001000000002	1.0270046130546493	0.9737054596599111	-8.817611002899324e-7	0.0	-6.929016606573243e-7	0.0	0.0	6.512395120799138e-7	0.6087597607915305	0.9999999988272263
23.480001	1.026980671531081	0.9737281592036843	-8.95664935450005e-7	0.0	-6.97495901337597e-7	0.0	0.0	6.614775819197167e-7	0.6087597608014067	0.999999998827723
23.500001	1.026956772429077	0.973750819582129	-9.096614997674958e-7	0.0	-7.021746564965518e-7	0.0	0.0	6.717832307406977e-7	0.6087597608115637	0.9999999988282315
23.520001	1.026932915635969	0.9737734408965388	-9.237524883733048e-7	0.0	-7.069384120448599e-7	0.0	0.0	6.821577032154324e-7	0.608759760822015	0.9999999988287526
23.540001	1.0269091010394877	0.9737960232478581	-9.379396062233895e-7	0.0	-7.117876645858374e-7	0.0	0.0	6.926022510648951e-7	0.6087597608327664	0.999999998829286
23.560001	1.0268853285277604	0.9738185667366839	-9.522245683131178e-7	0.0	-7.167229214656863e-7	0.0	0.0	7.031181332159822e-7	0.6087597608438191	0.9999999988298324
23.580001000000003	1.0268615979893096	0.973841071463267	-9.666090998926396e-7	0.0	-7.217447008251348e-7	0.0	0.0	7.137066159597471e-7	0.6087597608551876	0.9999999988303919
23.600001000000002	1.0268379093130515	0.9738635375275139	-9.810949366833051e-7	0.0	-7.268535316524794e-7	0.0	0.0	7.243689731103695e-7	0.6087597608668776	0.9999999988309648
23.620001000000002	1.0268142623882937	0.9738859650289877	-9.956838250951594e-7	0.0	-7.320499538380356e-7	0.0	0.0	7.351064861648763e-7	0.6087597608788919	0.9999999988315516
23.640001	1.026790657104734	0.97390835406691	-1.0103775224455377e-6	0.0	-7.373345182300012e-7	0.0	0.0	7.459204444636403e-7	0.6087597608912447	0.9999999988321525
23.660001	1.0267670933524584	0.9739307047401622	-1.0251777971787947e-6	0.0	-7.427077866917382e-7	0.0	0.0	7.568121453516709e-7	0.6087597609039369	0.9999999988327677
23.680001	1.0267435710219395	0.973953017147287	-1.0400864290871917e-6	0.0	-7.48170332160479e-7	0.0	0.0	7.677828943407241e-7	0.6087597609169845	0.9999999988333977
23.700001	1.0267200900040347	0.9739752913864899	-1.0551052095329733e-6	0.0	-7.537227387074622e-7	0.0	0.0	7.788340052722488e-7	0.6087597609303905	0.9999999988340429
23.720001	1.026696650189985	0.9739975275556404	-1.070235941671661e-6	0.0	-7.593656015995041e-7	0.0	0.0	7.89966800481192e-7	0.608759760944173	0.9999999988347036
23.740001000000003	1.026673251471412	0.9740197257522738	-1.0854804406765924e-6	0.0	-7.650995273620125e-7	0.0	0.0	8.011826109606834e-7	0.6087597609583291	0.99999999883538
23.760001000000003	1.0266498937403181	0.9740418860735924	-1.1008405339647346e-6	0.0	-7.709251338434485e-7	0.0	0.0	8.124827765276224e-7	0.6087597609728738	0.9999999988360727
23.780001000000002	1.0266265768890832	0.974064008616467	-1.1163180614238032e-6	0.0	-7.768430502812432e-7	0.0	0.0	8.238686459891863e-7	0.6087597609878176	0.999999998836782
23.800001	1.0266033008104638	0.9740860934774382	-1.131914875640712e-6	0.0	-7.828539173691763e-7	0.0	0.0	8.35341577310283e-7	0.6087597610031631	0.9999999988375081
23.820001	1.0265800653975916	0.9741081407527181	-1.1476328421313864e-6	0.0	-7.889583873262228e-7	0.0	0.0	8.469029377819693e-7	0.6087597610189285	0.9999999988382517
23.840001	1.0265568705439714	0.9741301505381911	-1.1634738395719681e-6	0.0	-7.951571239668755e-7	0.0	0.0	8.585541041908571e-7	0.6087597610351196	0.9999999988390131
23.860001	1.0265337161434793	0.9741521229294159	-1.1794397600314411e-6	0.0	-8.014508027729508e-7	0.0	0.0	8.702964629895265e-7	0.6087597610517498	0.9999999988397927
23.880001	1.0265106020903618	0.9741740580216266	-1.1955325092057084e-6	0.0	-8.078401109668844e-7	0.0	0.0	8.821314104679722e-7	0.6087597610688247	0.999999998840591
23.900001000000003	1.0264875282792334	0.9741959559097342	-1.2117540066531499e-6	0.0	-8.143257475865257e-7	0.0	0.0	8.940603529261003e-7	0.608759761086355	0.9999999988414081
23.920001000000003	1.0264644946050756	0.974217816688328	-1.228106186031691e-6	0.0	-8.20908423561438e-7	0.0	0.0	9.060847068473021e-7	0.6087597611043538	0.9999999988422448
